customer_id,profile,priority,items,payment_method,arrival_time_s,service_start_s,service_end_s,wait_time_s,service_time_s,total_time_s,arrival_hour,total_revenue_clp,cart_categories,cart_category_revenue_clp,cart_items,total_profit_clp,cart_category_profit_clp,lane_name,lane_type,queue_request_priority,patience_s,outcome,balk_reason,abandon_reason
2060,self_checkout_fan,no_priority,11,card,33885.63940503992,33902.12195927145,33993.556238516896,16.48255423153023,91.4342792454495,107.91683347697835,17,22200,"{""produce"": 0, ""grocery"": 1, ""meat"": 0, ""dairy"": 0, ""bakery"": 5, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 2, ""other"": 3}","{""produce"": 0, ""grocery"": 1400, ""meat"": 0, ""dairy"": 0, ""bakery"": 4400, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 7400, ""other"": 9000}",,3020,"{""produce"": 0, ""grocery"": 120, ""meat"": 0, ""dairy"": 0, ""bakery"": 610, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 1230, ""other"": 1060}",self_checkout,self_checkout,1,624.6398668772626,served,,
2061,deal_hunter,no_priority,21,card,33889.33897994142,,33994.68937900789,,,,17,,,,,,,regular-2,regular,1,105.35039906646844,abandoned,,patience_timeout
2062,express_basket,no_priority,4,card,33890.70641223235,33898.42966074806,33931.083675466856,7.7232485157073825,32.65401471879582,40.377263234506245,17,11100,"{""produce"": 0, ""grocery"": 1, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 1, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 2}","{""produce"": 0, ""grocery"": 1800, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 1100, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 8200}",,1280,"{""produce"": 0, ""grocery"": 170, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 130, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 980}",express-3,express,1,151.7167604897212,served,,
2063,regular,no_priority,11,card,33896.852786663316,33911.77614067933,33998.417791724394,14.923354016013036,86.64165104506687,101.56500506107841,17,16400,"{""produce"": 4, ""grocery"": 3, ""meat"": 0, ""dairy"": 1, ""bakery"": 2, ""beverages"": 1, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}","{""produce"": 7200, ""grocery"": 5100, ""meat"": 0, ""dairy"": 1200, ""bakery"": 1500, ""beverages"": 1400, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}",,1670,"{""produce"": 720, ""grocery"": 460, ""meat"": 0, ""dairy"": 120, ""bakery"": 210, ""beverages"": 160, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}",self_checkout,self_checkout,1,147.92838933879423,served,,
2064,family_cart,no_priority,111,card,33898.451069659604,,34217.46882653071,,,,17,,,,,,,regular-6,regular,1,319.0177568711094,abandoned,,patience_timeout
2065,weekly_planner,no_priority,42,card,33902.838980084125,33983.92080522284,34118.31435114124,81.08182513871725,134.39354591839745,215.47537105711672,17,73800,"{""produce"": 2, ""grocery"": 5, ""meat"": 0, ""dairy"": 11, ""bakery"": 2, ""beverages"": 12, ""household"": 3, ""personal_care"": 0, ""frozen"": 3, ""prepared"": 3, ""other"": 1}","{""produce"": 2200, ""grocery"": 11000, ""meat"": 0, ""dairy"": 13400, ""bakery"": 1600, ""beverages"": 18400, ""household"": 4900, ""personal_care"": 0, ""frozen"": 10000, ""prepared"": 11100, ""other"": 1200}",,8950,"{""produce"": 220, ""grocery"": 1000, ""meat"": 0, ""dairy"": 1340, ""bakery"": 230, ""beverages"": 2200, ""household"": 640, ""personal_care"": 0, ""frozen"": 1290, ""prepared"": 1890, ""other"": 140}",regular-5,regular,1,87.21726570852805,served,,
2066,weekly_planner,no_priority,28,cash,33906.57231638483,,33977.20014566067,,,,17,,,,,,,regular-8,regular,1,70.62782927583781,abandoned,,patience_timeout
2067,deal_hunter,no_priority,18,cash,33916.79304563014,,33961.27389729218,,,,17,,,,,,,regular-9,regular,1,44.480851662041964,abandoned,,patience_timeout
2068,express_basket,no_priority,15,card,33920.84610304838,33941.36618753587,34052.30938737097,20.520084487485292,110.9431998351069,131.4632843225918,17,42100,"{""produce"": 0, ""grocery"": 1, ""meat"": 0, ""dairy"": 6, ""bakery"": 0, ""beverages"": 1, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 7, ""other"": 0}","{""produce"": 0, ""grocery"": 1600, ""meat"": 0, ""dairy"": 7700, ""bakery"": 0, ""beverages"": 3200, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 29600, ""other"": 0}",,6350,"{""produce"": 0, ""grocery"": 150, ""meat"": 0, ""dairy"": 770, ""bakery"": 0, ""beverages"": 380, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 5050, ""other"": 0}",self_checkout,self_checkout,1,276.2810145432966,served,,
2069,express_basket,no_priority,9,card,33922.34444511824,33922.34444511824,33958.14340387049,0.0,35.798958752251714,35.798958752253384,17,19100,"{""produce"": 1, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 1, ""beverages"": 1, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 3, ""other"": 3}","{""produce"": 2500, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 500, ""beverages"": 1500, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 11500, ""other"": 3100}",,2840,"{""produce"": 250, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 80, ""beverages"": 180, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 1960, ""other"": 370}",express-2,express,1,234.1187430230783,served,,
2070,regular,no_priority,19,card,33939.18892346629,,34012.74116323603,,,,17,,,,,,,regular-10,regular,1,73.55223976974213,abandoned,,patience_timeout
2071,weekly_planner,no_priority,66,card,33943.34278486796,,33968.56120978582,,,,17,,,,,,,regular-4,regular,1,25.218424917857305,abandoned,,patience_timeout
2072,weekly_planner,no_priority,37,card,33953.67490058536,,34207.618585220254,,,,17,,,,,,,regular-1,regular,1,253.9436846348919,abandoned,,patience_timeout
2073,family_cart,no_priority,108,card,33954.40237976559,34118.31435114124,34529.351499197386,163.91197137565177,411.0371480561435,574.9491194317961,17,358000,"{""produce"": 11, ""grocery"": 12, ""meat"": 26, ""dairy"": 6, ""bakery"": 5, ""beverages"": 12, ""household"": 7, ""personal_care"": 9, ""frozen"": 17, ""prepared"": 1, ""other"": 2}","{""produce"": 11400, ""grocery"": 21000, ""meat"": 191800, ""dairy"": 6500, ""bakery"": 4700, ""beverages"": 16600, ""household"": 14800, ""personal_care"": 35100, ""frozen"": 45800, ""prepared"": 3000, ""other"": 7300}",,36560,"{""produce"": 1140, ""grocery"": 1900, ""meat"": 15340, ""dairy"": 650, ""bakery"": 660, ""beverages"": 1990, ""household"": 1920, ""personal_care"": 5630, ""frozen"": 5940, ""prepared"": 510, ""other"": 880}",regular-5,regular,1,1708.6017686503264,served,,
2074,weekly_planner,no_priority,48,card,33954.47679560991,34204.02961538887,34401.32403175853,249.55281977896084,197.29441636965723,446.84723614862014,17,118000,"{""produce"": 8, ""grocery"": 8, ""meat"": 7, ""dairy"": 7, ""bakery"": 2, ""beverages"": 1, ""household"": 1, ""personal_care"": 0, ""frozen"": 6, ""prepared"": 8, ""other"": 0}","{""produce"": 9200, ""grocery"": 10300, ""meat"": 40500, ""dairy"": 8200, ""bakery"": 2500, ""beverages"": 1700, ""household"": 1000, ""personal_care"": 0, ""frozen"": 17500, ""prepared"": 27100, ""other"": 0}",,13410,"{""produce"": 920, ""grocery"": 920, ""meat"": 3220, ""dairy"": 820, ""bakery"": 340, ""beverages"": 210, ""household"": 140, ""personal_care"": 0, ""frozen"": 2250, ""prepared"": 4590, ""other"": 0}",regular-8,regular,1,449.0380802504476,served,,
2075,self_checkout_fan,no_priority,20,card,33955.29203142911,,33981.74156570602,,,,17,,,,,,,regular-5,regular,1,26.449534276906224,abandoned,,patience_timeout
2076,family_cart,senior,108,cash,33960.69310353299,33960.69310353299,34446.09669352775,0.0,485.4035899947568,485.40358999475575,17,346200,"{""produce"": 6, ""grocery"": 13, ""meat"": 22, ""dairy"": 15, ""bakery"": 4, ""beverages"": 6, ""household"": 13, ""personal_care"": 7, ""frozen"": 12, ""prepared"": 2, ""other"": 8}","{""produce"": 6500, ""grocery"": 24600, ""meat"": 172800, ""dairy"": 16100, ""bakery"": 3800, ""beverages"": 8500, ""household"": 29600, ""personal_care"": 25000, ""frozen"": 33100, ""prepared"": 11000, ""other"": 15200}",,35810,"{""produce"": 650, ""grocery"": 2230, ""meat"": 13830, ""dairy"": 1610, ""bakery"": 540, ""beverages"": 1030, ""household"": 3850, ""personal_care"": 4040, ""frozen"": 4310, ""prepared"": 1870, ""other"": 1850}",priority-1,priority,0,2081.240063624967,served,,
2077,express_basket,senior,6,card,33961.715070089456,33961.715070089456,33999.14631924931,0.0,37.431249159852854,37.431249159853905,17,9500,"{""produce"": 0, ""grocery"": 4, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 1, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 1, ""other"": 0}","{""produce"": 0, ""grocery"": 6500, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 1100, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 1900, ""other"": 0}",,1060,"{""produce"": 0, ""grocery"": 590, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 0, ""household"": 140, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 330, ""other"": 0}",express-2,express,1,308.4702627055111,served,,
2078,express_basket,no_priority,16,card,33963.93433515517,,34195.19311359288,,,,17,,,,,,,regular-9,regular,1,231.25877843771153,abandoned,,patience_timeout
2079,regular,no_priority,11,card,33968.29311203515,33968.29311203515,34053.47009176979,0.0,85.17697973463888,85.17697973464237,17,21000,"{""produce"": 1, ""grocery"": 0, ""meat"": 0, ""dairy"": 4, ""bakery"": 3, ""beverages"": 1, ""household"": 0, ""personal_care"": 0, ""frozen"": 1, ""prepared"": 0, ""other"": 1}","{""produce"": 1100, ""grocery"": 0, ""meat"": 0, ""dairy"": 3300, ""bakery"": 2800, ""beverages"": 900, ""household"": 0, ""personal_care"": 0, ""frozen"": 3600, ""prepared"": 0, ""other"": 9300}",,2520,"{""produce"": 110, ""grocery"": 0, ""meat"": 0, ""dairy"": 330, ""bakery"": 390, ""beverages"": 110, ""household"": 0, ""personal_care"": 0, ""frozen"": 470, ""prepared"": 0, ""other"": 1110}",self_checkout,self_checkout,1,644.6951641140039,served,,
2080,express_basket,no_priority,13,card,33977.740464394294,,33987.7116795169,,,,17,,,,,,,self_checkout,self_checkout,1,9.971215122605319,abandoned,,patience_timeout
2081,regular,no_priority,19,card,33979.02945152726,34134.082815418864,34255.95734577592,155.0533638916022,121.87453035705185,276.92789424865623,17,77600,"{""produce"": 1, ""grocery"": 3, ""meat"": 4, ""dairy"": 0, ""bakery"": 3, ""beverages"": 0, ""household"": 1, ""personal_care"": 2, ""frozen"": 0, ""prepared"": 5, ""other"": 0}","{""produce"": 1200, ""grocery"": 5200, ""meat"": 37100, ""dairy"": 0, ""bakery"": 2100, ""beverages"": 0, ""household"": 2500, ""personal_care"": 14900, ""frozen"": 0, ""prepared"": 14600, ""other"": 0}",,9030,"{""produce"": 120, ""grocery"": 460, ""meat"": 2970, ""dairy"": 0, ""bakery"": 290, ""beverages"": 0, ""household"": 330, ""personal_care"": 2390, ""frozen"": 0, ""prepared"": 2470, ""other"": 0}",regular-4,regular,1,1330.2732824107773,served,,
2082,weekly_planner,no_priority,79,card,33979.596284792686,,34183.95428628944,,,,17,,,,,,,regular-8,regular,1,204.35800149674924,abandoned,,patience_timeout
2083,express_basket,no_priority,19,card,33980.06701832256,,34061.066619191,,,,17,,,,,,,regular-3,regular,1,80.99960086844284,abandoned,,patience_timeout
2084,family_cart,no_priority,115,cash,33981.02703474393,34390.54609944061,35031.227913354145,409.5190646966803,640.6818139135385,1050.200878610216,17,276500,"{""produce"": 11, ""grocery"": 40, ""meat"": 10, ""dairy"": 13, ""bakery"": 1, ""beverages"": 9, ""household"": 13, ""personal_care"": 7, ""frozen"": 0, ""prepared"": 7, ""other"": 4}","{""produce"": 12300, ""grocery"": 71400, ""meat"": 77300, ""dairy"": 15100, ""bakery"": 600, ""beverages"": 11100, ""household"": 25900, ""personal_care"": 34600, ""frozen"": 0, ""prepared"": 20600, ""other"": 7600}",,30070,"{""produce"": 1230, ""grocery"": 6460, ""meat"": 6180, ""dairy"": 1510, ""bakery"": 80, ""beverages"": 1330, ""household"": 3340, ""personal_care"": 5550, ""frozen"": 0, ""prepared"": 3480, ""other"": 910}",regular-2,regular,1,1344.543670617541,served,,
2085,deal_hunter,no_priority,14,card,33984.52058348784,33993.556238516896,34100.78803382902,9.035655029052577,107.23179531212426,116.2674503411763,17,40600,"{""produce"": 2, ""grocery"": 3, ""meat"": 2, ""dairy"": 2, ""bakery"": 0, ""beverages"": 2, ""household"": 0, ""personal_care"": 1, ""frozen"": 0, ""prepared"": 2, ""other"": 0}","{""produce"": 2300, ""grocery"": 6900, ""meat"": 14000, ""dairy"": 2300, ""bakery"": 0, ""beverages"": 2700, ""household"": 0, ""personal_care"": 3200, ""frozen"": 0, ""prepared"": 9200, ""other"": 0}",,4140,"{""produce"": 210, ""grocery"": 560, ""meat"": 1000, ""dairy"": 210, ""bakery"": 0, ""beverages"": 290, ""household"": 0, ""personal_care"": 470, ""frozen"": 0, ""prepared"": 1400, ""other"": 0}",self_checkout,self_checkout,1,375.5639778326217,served,,
2086,self_checkout_fan,no_priority,9,card,33991.63929396313,33991.63929396313,34056.16268586534,0.0,64.52339190220775,64.52339190220664,17,34200,"{""produce"": 0, ""grocery"": 2, ""meat"": 1, ""dairy"": 0, ""bakery"": 1, ""beverages"": 0, ""household"": 0, ""personal_care"": 3, ""frozen"": 1, ""prepared"": 1, ""other"": 0}","{""produce"": 0, ""grocery"": 2500, ""meat"": 7900, ""dairy"": 0, ""bakery"": 1200, ""beverages"": 0, ""household"": 0, ""personal_care"": 17100, ""frozen"": 3700, ""prepared"": 1800, ""other"": 0}",,4470,"{""produce"": 0, ""grocery"": 220, ""meat"": 620, ""dairy"": 0, ""bakery"": 160, ""beverages"": 0, ""household"": 0, ""personal_care"": 2690, ""frozen"": 470, ""prepared"": 310, ""other"": 0}",express-1,express,1,6.353210932791679,served,,
2087,express_basket,no_priority,7,card,33992.29633818332,33992.29633818332,34035.72142305613,0.0,43.42508487281034,43.42508487281157,17,10700,"{""produce"": 1, ""grocery"": 1, ""meat"": 0, ""dairy"": 4, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 1, ""other"": 0}","{""produce"": 800, ""grocery"": 1600, ""meat"": 0, ""dairy"": 5100, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 3200, ""other"": 0}",,1270,"{""produce"": 80, ""grocery"": 140, ""meat"": 0, ""dairy"": 510, ""bakery"": 0, ""beverages"": 0, ""household"": 0, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 540, ""other"": 0}",express-3,express,1,39.26988381961919,served,,
2088,express_basket,no_priority,7,card,34012.797915214316,34012.797915214316,34052.250778608395,0.0,39.45286339408094,39.45286339407903,17,19700,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 1, ""household"": 0, ""personal_care"": 2, ""frozen"": 2, ""prepared"": 2, ""other"": 0}","{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 1500, ""household"": 0, ""personal_care"": 5400, ""frozen"": 6400, ""prepared"": 6400, ""other"": 0}",,2940,"{""produce"": 0, ""grocery"": 0, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 170, ""household"": 0, ""personal_care"": 850, ""frozen"": 830, ""prepared"": 1090, ""other"": 0}",express-2,express,1,312.876819892772,served,,
2089,weekly_planner,no_priority,93,card,34017.01984915195,34311.4139614371,34618.283467613874,294.3941122851538,306.8695061767688,601.263618461926,17,211600,"{""produce"": 12, ""grocery"": 27, ""meat"": 9, ""dairy"": 18, ""bakery"": 2, ""beverages"": 2, ""household"": 9, ""personal_care"": 3, ""frozen"": 2, ""prepared"": 9, ""other"": 0}","{""produce"": 14100, ""grocery"": 46700, ""meat"": 54600, ""dairy"": 24400, ""bakery"": 1400, ""beverages"": 2700, ""household"": 26100, ""personal_care"": 9300, ""frozen"": 5300, ""prepared"": 27000, ""other"": 0}",,23060,"{""produce"": 1410, ""grocery"": 4210, ""meat"": 4360, ""dairy"": 2440, ""bakery"": 200, ""beverages"": 320, ""household"": 3370, ""personal_care"": 1490, ""frozen"": 680, ""prepared"": 4580, ""other"": 0}",regular-7,regular,1,793.0162109303299,served,,
2090,weekly_planner,no_priority,18,card,34022.67492194179,34160.58936862887,34231.46674983268,137.91444668707845,70.87738120381066,208.791827890891,17,45800,"{""produce"": 4, ""grocery"": 3, ""meat"": 1, ""dairy"": 3, ""bakery"": 0, ""beverages"": 1, ""household"": 3, ""personal_care"": 0, ""frozen"": 2, ""prepared"": 1, ""other"": 0}","{""produce"": 4700, ""grocery"": 6600, ""meat"": 10300, ""dairy"": 3900, ""bakery"": 0, ""beverages"": 1000, ""household"": 6300, ""personal_care"": 0, ""frozen"": 7300, ""prepared"": 5700, ""other"": 0}",,5140,"{""produce"": 470, ""grocery"": 590, ""meat"": 820, ""dairy"": 390, ""bakery"": 0, ""beverages"": 120, ""household"": 820, ""personal_care"": 0, ""frozen"": 960, ""prepared"": 970, ""other"": 0}",regular-10,regular,1,771.2673507755981,served,,
2091,regular,no_priority,26,card,34028.40383643828,34231.46674983268,34355.21834100637,203.06291339440213,123.75159117368922,326.814504568094,17,56400,"{""produce"": 2, ""grocery"": 2, ""meat"": 1, ""dairy"": 1, ""bakery"": 0, ""beverages"": 3, ""household"": 4, ""personal_care"": 2, ""frozen"": 6, ""prepared"": 4, ""other"": 1}","{""produce"": 1700, ""grocery"": 4000, ""meat"": 3900, ""dairy"": 1200, ""bakery"": 0, ""beverages"": 3100, ""household"": 8500, ""personal_care"": 6300, ""frozen"": 16000, ""prepared"": 10600, ""other"": 1100}",,7440,"{""produce"": 170, ""grocery"": 350, ""meat"": 320, ""dairy"": 120, ""bakery"": 0, ""beverages"": 370, ""household"": 1100, ""personal_care"": 1000, ""frozen"": 2080, ""prepared"": 1800, ""other"": 130}",regular-10,regular,1,1219.9984768424238,served,,
2092,express_basket,no_priority,32,card,34029.66868202227,,34096.69320815256,,,,17,,,,,,,regular-4,regular,1,67.02452613029159,abandoned,,patience_timeout
2093,regular,no_priority,20,cash,34033.803798428395,,34208.391363617535,,,,17,,,,,,,regular-5,regular,1,174.5875651891402,abandoned,,patience_timeout
2094,regular,no_priority,42,cash,34055.145789065646,34257.84283199127,34418.12058405044,202.69704292562528,160.27775205917297,362.97479498479515,17,106200,"{""produce"": 5, ""grocery"": 16, ""meat"": 4, ""dairy"": 2, ""bakery"": 1, ""beverages"": 2, ""household"": 2, ""personal_care"": 3, ""frozen"": 0, ""prepared"": 4, ""other"": 3}","{""produce"": 6100, ""grocery"": 29500, ""meat"": 29100, ""dairy"": 2100, ""bakery"": 500, ""beverages"": 3900, ""household"": 4100, ""personal_care"": 8200, ""frozen"": 0, ""prepared"": 17700, ""other"": 5000}",,11770,"{""produce"": 610, ""grocery"": 2650, ""meat"": 2320, ""dairy"": 210, ""bakery"": 70, ""beverages"": 450, ""household"": 550, ""personal_care"": 1300, ""frozen"": 0, ""prepared"": 3010, ""other"": 600}",regular-3,regular,1,216.19753416376523,served,,
2095,family_cart,no_priority,51,cash,34064.91078763072,34418.12058405044,34646.16064815809,353.2097964197237,228.04006410764526,581.2498605273722,17,177900,"{""produce"": 9, ""grocery"": 6, ""meat"": 11, ""dairy"": 3, ""bakery"": 1, ""beverages"": 0, ""household"": 7, ""personal_care"": 5, ""frozen"": 6, ""prepared"": 2, ""other"": 1}","{""produce"": 11300, ""grocery"": 9500, ""meat"": 80900, ""dairy"": 3300, ""bakery"": 1000, ""beverages"": 0, ""household"": 21600, ""personal_care"": 17900, ""frozen"": 18000, ""prepared"": 8500, ""other"": 5900}",,19090,"{""produce"": 1130, ""grocery"": 850, ""meat"": 6480, ""dairy"": 330, ""bakery"": 140, ""beverages"": 0, ""household"": 2810, ""personal_care"": 2860, ""frozen"": 2350, ""prepared"": 1440, ""other"": 700}",regular-3,regular,1,1798.8324262176675,served,,
2096,deal_hunter,no_priority,12,card,34070.61254665218,34070.61254665218,34230.71718900631,0.0,160.10464235413482,160.10464235413383,17,22100,"{""produce"": 0, ""grocery"": 3, ""meat"": 0, ""dairy"": 2, ""bakery"": 2, ""beverages"": 0, ""household"": 1, ""personal_care"": 0, ""frozen"": 4, ""prepared"": 0, ""other"": 0}","{""produce"": 0, ""grocery"": 5400, ""meat"": 0, ""dairy"": 2400, ""bakery"": 2600, ""beverages"": 0, ""household"": 3400, ""personal_care"": 0, ""frozen"": 8300, ""prepared"": 0, ""other"": 0}",,2330,"{""produce"": 0, ""grocery"": 430, ""meat"": 0, ""dairy"": 220, ""bakery"": 330, ""beverages"": 0, ""household"": 390, ""personal_care"": 0, ""frozen"": 960, ""prepared"": 0, ""other"": 0}",self_checkout,self_checkout,1,313.23597812260226,served,,
2097,deal_hunter,no_priority,10,card,34094.36454215417,34094.36454215417,34158.01976185819,0.0,63.65521970401549,63.6552197040146,17,21500,"{""produce"": 1, ""grocery"": 5, ""meat"": 1, ""dairy"": 0, ""bakery"": 0, ""beverages"": 1, ""household"": 2, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}","{""produce"": 1600, ""grocery"": 9400, ""meat"": 3100, ""dairy"": 0, ""bakery"": 0, ""beverages"": 1600, ""household"": 5800, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}",,1980,"{""produce"": 140, ""grocery"": 760, ""meat"": 220, ""dairy"": 0, ""bakery"": 0, ""beverages"": 180, ""household"": 680, ""personal_care"": 0, ""frozen"": 0, ""prepared"": 0, ""other"": 0}",express-3,express,1,150.37908620153104,served,,
2098,regular,no_priority,17,card,34121.51365184965,,34226.81265545462,,,,17,,,,,,,regular-6,regular,1,105.29900360496639,abandoned,,patience_timeout
2099,deal_hunter,no_priority,17,card,34125.250909354894,,34214.45553947095,,,,17,,,,,,,regular-5,regular,1,89.20463011605848,abandoned,,patience_timeout
2100,weekly_planner,no_priority,44,card,34136.10411552817,34255.95734577592,34405.271091755094,119.85323024774698,149.31374597917858,269.166976226923,17,106300,"{""produce"": 6, ""grocery"": 11, ""meat"": 3, ""dairy"": 5, ""bakery"": 2, ""beverages"": 3, ""household"": 4, ""personal_care"": 3, ""frozen"": 3, ""prepared"": 2, ""other"": 2}","{""produce"": 7500, ""grocery"": 20100, ""meat"": 27000, ""dairy"": 6500, ""bakery"": 2400, ""beverages"": 3300, ""household"": 11800, ""personal_care"": 9600, ""frozen"": 8300, ""prepared"": 7000, ""other"": 2800}",,11820,"{""produce"": 750, ""grocery"": 1800, ""meat"": 2170, ""dairy"": 650, ""bakery"": 340, ""beverages"": 400, ""household"": 1560, ""personal_care"": 1540, ""frozen"": 1080, ""prepared"": 1200, ""other"": 330}",regular-4,regular,1,609.6133681884475,served,,
2101,regular,no_priority,34,card,34143.632849829926,34405.271091755094,34556.30449995605,261.6382419251677,151.03340820096017,412.6716501261253,17,120800,"{""produce"": 3, ""grocery"": 1, ""meat"": 8, ""dairy"": 0, ""bakery"": 4, ""beverages"": 1, ""household"": 2, ""personal_care"": 4, ""frozen"": 2, ""prepared"": 7, ""other"": 2}","{""produce"": 3700, ""grocery"": 1600, ""meat"": 53800, ""dairy"": 0, ""bakery"": 3500, ""beverages"": 1600, ""household"": 5400, ""personal_care"": 16200, ""frozen"": 4700, ""prepared"": 26300, ""other"": 4000}",,14340,"{""produce"": 370, ""grocery"": 140, ""meat"": 4320, ""dairy"": 0, ""bakery"": 490, ""beverages"": 190, ""household"": 700, ""personal_care"": 2590, ""frozen"": 610, ""prepared"": 4450, ""other"": 480}",regular-4,regular,1,625.3071313872839,served,,
2102,regular,no_priority,29,card,34154.060562094135,34294.60854002724,34380.07519723474,140.54797793310718,85.46665720750111,226.01463514060742,17,62600,"{""produce"": 4, ""grocery"": 10, ""meat"": 3, ""dairy"": 5, ""bakery"": 1, ""beverages"": 0, ""household"": 0, ""personal_care"": 1, ""frozen"": 1, ""prepared"": 0, ""other"": 4}","{""produce"": 5300, ""grocery"": 18600, ""meat"": 17600, ""dairy"": 5300, ""bakery"": 1200, ""beverages"": 0, ""household"": 0, ""personal_care"": 6900, ""frozen"": 2600, ""prepared"": 0, ""other"": 5100}",,6390,"{""produce"": 530, ""grocery"": 1690, ""meat"": 1410, ""dairy"": 530, ""bakery"": 160, ""beverages"": 0, ""household"": 0, ""personal_care"": 1110, ""frozen"": 340, ""prepared"": 0, ""other"": 620}",regular-1,regular,1,154.4858497473418,served,,
2103,express_basket,no_priority,11,card,34157.015785221505,34157.015785221505,34216.349296384586,0.0,59.33351116308158,59.3335111630804,17,31800,"{""produce"": 0, ""grocery"": 2, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 1, ""household"": 0, ""personal_care"": 0, ""frozen"": 4, ""prepared"": 4, ""other"": 0}","{""produce"": 0, ""grocery"": 4800, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 1800, ""household"": 0, ""personal_care"": 0, ""frozen"": 13100, ""prepared"": 12100, ""other"": 0}",,4420,"{""produce"": 0, ""grocery"": 430, ""meat"": 0, ""dairy"": 0, ""bakery"": 0, ""beverages"": 220, ""household"": 0, ""personal_care"": 0, ""frozen"": 1710, ""prepared"": 2060, ""other"": 0}",self_checkout,self_checkout,1,361.11900927044326,served,,
2104,family_cart,no_priority,44,cash,34166.11057938371,34618.283467613874,34769.53755628588,452.17288823016133,151.25408867200701,603.4269769021703,17,130100,"{""produce"": 3, ""grocery"": 7, ""meat"": 7, ""dairy"": 5, ""bakery"": 0, ""beverages"": 4, ""household"": 2, ""personal_care"": 2, ""frozen"": 12, ""prepared"": 2, ""other"": 0}","{""produce"": 5000, ""grocery"": 16000, ""meat"": 45000, ""dairy"": 5100, ""bakery"": 0, ""beverages"": 4900, ""household"": 4600, ""personal_care"": 8500, ""frozen"": 34400, ""prepared"": 6600, ""other"": 0}",,14230,"{""produce"": 500, ""grocery"": 1460, ""meat"": 3620, ""dairy"": 510, ""bakery"": 0, ""beverages"": 620, ""household"": 600, ""personal_care"": 1360, ""frozen"": 4440, ""prepared"": 1120, ""other"": 0}",regular-7,regular,1,621.5037704832982,served,,
2105,family_cart,no_priority,47,card,34167.50144288301,,34234.447787995,,,,17,,,,,,,regular-10,regular,1,66.94634511199035,abandoned,,patience_timeout
2106,regular,no_priority,20,card,34174.1032169812,,34189.207795447255,,,,17,,,,,,,regular-3,regular,1,15.104578466052205,abandoned,,patience_timeout
